time,travel time,sample count
2019-02-18 19:00:00,2.26,46
2019-03-05 18:00:00,2.56,32
2019-03-07 09:00:00,5.01,30
2019-02-28 01:00:00,2.18,60
2019-02-15 14:00:00,3.39,54
2019-02-22 16:00:00,3.6,45
2019-02-18 10:00:00,2.29,58
2019-02-28 00:00:00,2.19,60
2019-02-20 20:00:00,2.23,25
2019-02-21 13:00:00,3.22,30
2019-02-15 08:00:00,4.75,60
2019-03-05 15:00:00,2.71,55
2019-03-06 11:00:00,4.19,60
2019-02-26 08:00:00,4.86,30
2019-02-17 10:00:00,2.19,53
2019-02-17 04:00:00,2.13,49
2019-02-19 06:00:00,2.86,56
2019-02-28 11:00:00,2.43,60
2019-02-27 22:00:00,2.17,60
2019-02-11 04:00:00,2.16,60
2019-03-09 17:00:00,1.44,23
2019-02-19 18:00:00,3.42,54
2019-02-21 18:00:00,5.04,32
2019-02-12 18:00:00,2.52,52
2019-02-16 14:00:00,4.55,56
2019-03-09 00:00:00,1.86,29
2019-03-04 15:00:00,2.56,34
2019-02-19 10:00:00,2.55,54
2019-03-05 20:00:00,2.56,30
2019-03-01 05:00:00,2.36,60
2019-02-26 05:00:00,2.38,30
2019-03-06 06:00:00,2.91,60
2019-02-14 10:00:00,4.56,54
2019-03-01 15:00:00,4.01,55
2019-03-08 11:00:00,5.76,2
2019-03-04 10:00:00,2.39,60
2019-02-13 01:00:00,1.47,60
2019-02-13 00:00:00,1.45,57
2019-02-20 08:00:00,5.35,48
2019-03-09 09:00:00,2.18,12
2019-03-02 05:00:00,2.09,60
2019-02-20 04:00:00,2.08,36
2019-02-24 02:00:00,2.27,60
2019-03-09 04:00:00,2.11,29
2019-02-21 14:00:00,4.43,33
2019-02-18 02:00:00,2.17,57
2019-03-09 20:00:00,1.02,4
2019-02-18 21:00:00,2.22,27
2019-03-01 20:00:00,2.25,31
2019-03-07 01:00:00,2.23,31
2019-02-10 12:00:00,2.28,58
2019-03-08 08:00:00,4.95,18
2019-02-22 04:00:00,2.06,30
2019-02-13 02:00:00,1.87,57
2019-02-17 18:00:00,2.3,25
2019-02-10 09:00:00,2.24,60
2019-02-24 12:00:00,2.25,60
2019-02-26 07:00:00,3.92,30
2019-02-13 12:00:00,2.82,46
2019-02-21 07:00:00,4.69,29
2019-02-22 08:00:00,4.51,30
2019-03-06 00:00:00,2.17,51
2019-03-09 08:00:00,2.16,27
2019-02-28 15:00:00,4.17,33
2019-02-15 17:00:00,3.08,47
2019-02-23 09:00:00,2.23,60
2019-02-26 02:00:00,2.32,52
2019-03-07 14:00:00,3.99,18
2019-02-18 06:00:00,2.35,52
2019-02-25 15:00:00,2.31,60
2019-02-19 13:00:00,2.72,48
2019-03-03 08:00:00,2.13,60
2019-02-16 10:00:00,2.63,51
2019-02-15 01:00:00,2.2,55
