time,travel time,sample count
2019-02-28 19:00:00,9.85,405
2019-02-12 01:00:00,9.56,362
2019-03-02 07:00:00,8.82,398
2019-03-01 12:00:00,12.52,407
2019-02-12 02:00:00,9.4,385
2019-02-13 01:00:00,9.88,387
2019-02-20 13:00:00,7.06,486
2019-02-22 14:00:00,6.77,486
2019-02-14 09:00:00,7.19,486
2019-02-26 03:00:00,6.56,415
2019-02-25 11:00:00,6.68,475
2019-02-13 05:00:00,9.78,405
2019-02-11 19:00:00,9.25,422
2019-02-22 21:00:00,6.83,477
2019-02-22 20:00:00,6.65,481
2019-02-14 07:00:00,26.11,464
2019-02-19 09:00:00,6.75,484
2019-02-18 22:00:00,6.74,469
2019-02-09 05:00:00,12.45,362
2019-02-16 06:00:00,7.42,463
2019-02-07 12:00:00,9.67,418
2019-02-06 00:00:00,11.42,407
2019-02-09 00:00:00,9.84,404
2019-02-04 12:00:00,9.36,421
2019-02-23 04:00:00,7.4,441
2019-02-03 20:00:00,9.46,417
2019-02-19 21:00:00,6.71,477
2019-02-17 11:00:00,6.64,482
2019-02-23 21:00:00,6.7,474
2019-02-23 02:00:00,6.99,439
2019-02-05 17:00:00,9.17,421
2019-02-11 23:00:00,9.39,406
2019-02-03 18:00:00,9.32,416
2019-02-12 21:00:00,9.1,413
2019-02-07 15:00:00,10.52,413
2019-02-17 06:00:00,7.03,461
2019-02-06 10:00:00,9.38,418
2019-02-28 11:00:00,9.18,407
2019-02-19 15:00:00,7.11,486
2019-02-27 21:00:00,9.64,399
2019-02-27 07:00:00,6.53,484
2019-02-27 11:00:00,9.5,407
2019-02-07 23:00:00,9.48,406
2019-02-28 01:00:00,9.17,362
2019-02-09 03:00:00,16.04,333
2019-02-24 22:00:00,7.44,466
2019-02-11 01:00:00,9.67,374
2019-02-03 12:00:00,8.89,387
2019-02-15 08:00:00,6.84,481
2019-02-07 22:00:00,18.53,408
2019-02-27 16:00:00,9.63,409
2019-02-06 21:00:00,9.4,418
2019-02-10 18:00:00,9.56,417
2019-03-01 02:00:00,9.33,345
2019-02-24 20:00:00,7.53,472
2019-02-16 09:00:00,6.5,483
2019-02-16 16:00:00,6.62,486
2019-02-09 22:00:00,9.68,408
2019-02-18 09:00:00,7.24,477
2019-02-26 06:00:00,6.8,481
2019-02-05 13:00:00,10.4,421
2019-02-15 13:00:00,12.62,486
2019-02-16 11:00:00,6.85,484
2019-02-22 23:00:00,7.05,469
2019-02-06 13:00:00,9.46,422
2019-02-16 15:00:00,6.97,481
2019-02-14 04:00:00,9.8,390
2019-02-14 21:00:00,7.94,475
2019-02-04 03:00:00,8.98,353
2019-02-09 15:00:00,9.32,417
2019-02-05 00:00:00,14.85,386
2019-03-01 16:00:00,14.78,402
2019-02-15 19:00:00,6.95,484
2019-02-16 00:00:00,8.35,464
2019-02-13 09:00:00,9.53,417
2019-02-06 23:00:00,9.32,409
2019-02-07 06:00:00,11.51,419
2019-02-21 14:00:00,6.76,484
2019-02-17 01:00:00,6.64,447
2019-02-15 07:00:00,6.66,480
2019-02-25 12:00:00,7.59,478
2019-02-03 08:00:00,9.41,381
2019-02-28 12:00:00,13.82,407
2019-02-14 00:00:00,9.96,406
2019-02-19 18:00:00,7.43,478
2019-02-07 03:00:00,9.92,384
2019-02-26 20:00:00,6.93,475
2019-02-28 22:00:00,9.22,399
2019-02-03 19:00:00,9.77,411
2019-02-19 11:00:00,6.93,474
2019-02-17 18:00:00,7.65,478
2019-02-08 13:00:00,9.26,423
2019-02-18 01:00:00,14.58,441
2019-02-07 21:00:00,9.77,411
2019-02-25 02:00:00,7.24,413
2019-02-17 19:00:00,6.79,482
2019-02-14 12:00:00,10.54,480
2019-02-14 17:00:00,9.59,484
2019-02-21 06:00:00,15.7,478
